"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","HandCuff","PepperSpray","Firearm","Other","CEW","Stopped","Verbal","Summons"
"29568","Female","Hispanic",2006,102,"Theft",5,13,5,5,0,0,9,0,71,0,7
"29569","Male","Hispanic",2006,102,"Theft",98,587,110,73,0,3,416,0,1398,0,136
"29570","Female","Other",2006,102,"Theft",1,4,1,1,0,1,3,0,35,0,2
"29571","Male","Other",2006,102,"Theft",42,219,44,23,0,5,165,0,559,0,66
"29572","Unknown","Other",2006,102,"Theft",1,1,1,1,0,0,1,0,3,0,0
"29573","Female","White",2006,102,"Theft",0,0,0,0,0,0,1,0,31,0,2
"29574","Male","White",2006,102,"Theft",29,113,27,23,0,1,74,0,362,0,26
"37596","Male","Black",2006,102,"Tresspass",0,1,0,0,0,0,0,0,3,0,0
"37597","Male","Hispanic",2006,102,"Tresspass",4,5,3,3,0,0,4,0,20,0,4
"37598","Female","Other",2006,102,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"37599","Male","Other",2006,102,"Tresspass",2,1,1,2,0,0,2,0,5,0,0
"37600","Female","White",2006,102,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"37601","Male","White",2006,102,"Tresspass",1,2,1,1,0,0,3,0,8,0,3
"45500","Female","Black",2006,102,"Weapon",1,3,0,0,0,0,1,0,5,0,1
"45501","Male","Black",2006,102,"Weapon",11,120,21,12,0,8,77,0,129,0,7
"45502","Female","Hispanic",2006,102,"Weapon",1,4,1,1,0,0,2,0,10,0,0
"45503","Male","Hispanic",2006,102,"Weapon",20,182,38,19,0,6,131,0,210,0,19
"45504","Female","Other",2006,102,"Weapon",1,2,0,0,0,0,0,0,2,0,0
"45505","Male","Other",2006,102,"Weapon",9,80,11,7,0,2,51,0,85,0,4
"45506","Unknown","Other",2006,102,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"45507","Female","White",2006,102,"Weapon",0,1,0,0,0,0,0,0,2,0,0
"45508","Male","White",2006,102,"Weapon",2,31,8,3,0,1,23,0,34,0,3
"5812","Female","Black",2006,103,"Assault",1,13,2,2,0,0,20,0,91,0,3
"5813","Male","Black",2006,103,"Assault",26,267,45,22,0,6,243,0,591,0,46
"5814","Unknown","Black",2006,103,"Assault",0,1,0,0,0,0,1,0,2,0,0
"5815","Female","Hispanic",2006,103,"Assault",1,2,1,1,0,0,1,0,17,0,1
"5816","Male","Hispanic",2006,103,"Assault",11,62,15,6,0,0,53,0,117,0,11
"5817","Unknown","Hispanic",2006,103,"Assault",0,0,0,0,0,0,0,0,1,0,0
"5818","Female","Other",2006,103,"Assault",0,0,0,0,0,0,0,0,5,0,2
"5819","Male","Other",2006,103,"Assault",3,25,2,3,0,0,17,0,54,0,2
"5820","Unknown","Other",2006,103,"Assault",0,0,0,0,0,0,0,0,1,0,0
"5821","Female","White",2006,103,"Assault",0,0,0,0,0,0,0,0,1,0,0
"5822","Male","White",2006,103,"Assault",1,11,2,2,0,0,8,0,16,0,2
"13184","Female","Black",2006,103,"Other",8,10,6,7,0,0,5,0,71,0,3
"13185","Male","Black",2006,103,"Other",28,105,24,23,0,1,67,0,394,0,28
"13186","Unknown","Black",2006,103,"Other",0,0,1,0,0,0,1,0,1,0,0
"13187","Female","Hispanic",2006,103,"Other",1,2,1,1,0,0,1,0,12,0,2
"13188","Male","Hispanic",2006,103,"Other",9,24,8,6,0,2,19,0,121,0,9
"13189","Female","Other",2006,103,"Other",1,1,0,0,0,0,1,0,11,0,0
"13190","Male","Other",2006,103,"Other",1,8,1,2,0,0,7,0,49,0,2
"13191","Unknown","Other",2006,103,"Other",0,1,0,0,0,0,2,0,2,0,0
"13192","Female","White",2006,103,"Other",0,1,0,0,0,0,0,0,11,0,0
"13193","Male","White",2006,103,"Other",0,3,0,1,0,0,4,0,19,0,2
"20558","Female","Black",2006,103,"Substance",15,18,11,10,0,0,9,0,93,0,10
"20559","Male","Black",2006,103,"Substance",111,288,97,62,0,3,165,0,1080,0,62
"20560","Female","Hispanic",2006,103,"Substance",1,3,1,1,0,0,0,0,19,0,3
"20561","Male","Hispanic",2006,103,"Substance",13,49,14,10,0,0,36,0,226,0,19
"20562","Unknown","Hispanic",2006,103,"Substance",0,0,0,0,0,0,0,0,1,0,0
"20563","Female","Other",2006,103,"Substance",0,0,0,0,0,0,0,0,2,0,0
"20564","Male","Other",2006,103,"Substance",6,18,6,2,0,0,6,0,65,0,6
"20565","Unknown","Other",2006,103,"Substance",0,0,0,0,0,0,0,0,1,0,0
"20566","Female","White",2006,103,"Substance",5,5,4,5,0,0,4,0,21,0,0
"20567","Male","White",2006,103,"Substance",25,25,13,16,0,1,18,0,71,0,4
"29705","Female","Black",2006,103,"Theft",2,111,5,6,0,0,97,0,567,0,40
"29706","Male","Black",2006,103,"Theft",122,2744,306,109,2,17,2201,0,7145,0,494
"29707","Unknown","Black",2006,103,"Theft",1,4,1,1,0,0,4,0,14,0,2
"29708","Female","Hispanic",2006,103,"Theft",0,20,1,2,0,1,13,0,148,0,15
"29709","Male","Hispanic",2006,103,"Theft",37,613,64,21,0,3,464,0,1929,0,174
"29710","Unknown","Hispanic",2006,103,"Theft",0,2,0,0,0,0,3,0,8,0,1
"29711","Female","Other",2006,103,"Theft",2,8,1,1,0,0,9,0,59,0,5
"29712","Male","Other",2006,103,"Theft",16,211,26,14,0,2,149,0,781,0,67
"29713","Unknown","Other",2006,103,"Theft",0,11,0,0,0,0,8,0,46,0,7
"29714","Female","White",2006,103,"Theft",2,3,2,1,0,0,3,0,32,0,4
"29715","Male","White",2006,103,"Theft",3,64,10,2,0,0,55,0,274,0,23
"37674","Female","Black",2006,103,"Tresspass",8,10,7,3,0,0,6,0,103,0,3
"37675","Male","Black",2006,103,"Tresspass",91,96,51,11,0,0,43,0,762,0,17
"37676","Unknown","Black",2006,103,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"37677","Female","Hispanic",2006,103,"Tresspass",2,4,2,0,0,0,1,0,37,0,2
"37678","Male","Hispanic",2006,103,"Tresspass",22,51,11,6,0,0,30,0,294,0,17
"37679","Unknown","Hispanic",2006,103,"Tresspass",0,1,0,0,0,0,1,0,1,0,1
"37680","Female","Other",2006,103,"Tresspass",0,0,0,0,0,0,0,0,9,0,0
"37681","Male","Other",2006,103,"Tresspass",4,5,2,0,0,0,1,0,43,0,0
"37682","Unknown","Other",2006,103,"Tresspass",0,0,0,0,0,0,0,0,5,0,0
"37683","Female","White",2006,103,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"37684","Male","White",2006,103,"Tresspass",2,5,2,1,0,0,2,0,19,0,0
"45613","Female","Black",2006,103,"Weapon",2,71,6,6,0,1,55,0,107,0,10
"45614","Male","Black",2006,103,"Weapon",79,2600,338,74,0,31,1955,0,3036,0,175
"45615","Unknown","Black",2006,103,"Weapon",0,5,0,0,0,0,4,0,6,0,0
"45616","Female","Hispanic",2006,103,"Weapon",0,9,1,0,0,0,5,0,13,0,2
"45617","Male","Hispanic",2006,103,"Weapon",13,481,82,12,1,6,369,0,576,0,54
"45618","Unknown","Hispanic",2006,103,"Weapon",0,3,0,0,0,0,2,0,3,0,1
"45619","Female","Other",2006,103,"Weapon",0,2,1,0,0,0,2,0,4,0,0
"45620","Male","Other",2006,103,"Weapon",2,111,12,0,0,1,75,0,130,0,12
"45621","Unknown","Other",2006,103,"Weapon",0,8,1,0,0,0,7,0,7,0,0
"45622","Female","White",2006,103,"Weapon",0,4,0,0,0,0,4,0,5,0,1
"45623","Male","White",2006,103,"Weapon",9,68,12,4,0,1,57,0,81,0,8
"5916","Female","Black",2006,104,"Assault",0,0,0,0,0,0,0,0,1,0,0
"5917","Male","Black",2006,104,"Assault",0,3,0,0,0,0,0,0,14,0,0
"5918","Female","Hispanic",2006,104,"Assault",0,0,0,0,0,0,0,0,7,0,0
"5919","Male","Hispanic",2006,104,"Assault",4,39,4,2,0,0,10,0,63,0,0
"5920","Unknown","Hispanic",2006,104,"Assault",1,1,0,1,0,0,0,0,1,0,0
"5921","Female","Other",2006,104,"Assault",0,1,0,0,0,0,0,0,1,0,0
"5922","Male","Other",2006,104,"Assault",1,7,0,0,0,0,0,0,10,0,0
"5923","Female","White",2006,104,"Assault",0,0,0,0,0,0,0,0,9,0,0
"5924","Male","White",2006,104,"Assault",4,25,8,3,0,4,10,0,34,0,5
"13288","Female","Black",2006,104,"Other",0,0,0,0,0,0,0,0,1,0,0
"13289","Male","Black",2006,104,"Other",0,4,0,1,0,0,7,0,24,0,2
"13290","Female","Hispanic",2006,104,"Other",0,1,0,0,0,0,1,0,15,0,2
"13291","Male","Hispanic",2006,104,"Other",6,52,11,4,0,0,22,0,111,0,5
"13292","Female","Other",2006,104,"Other",0,0,0,0,0,0,0,0,1,0,0
"13293","Male","Other",2006,104,"Other",1,5,0,0,0,0,5,0,16,0,0
"13294","Unknown","Other",2006,104,"Other",0,0,0,0,0,0,0,0,1,0,0
"13295","Female","White",2006,104,"Other",3,6,3,0,0,0,4,0,17,0,0
"13296","Male","White",2006,104,"Other",1,39,4,2,0,0,13,0,94,0,9
"20661","Male","Black",2006,104,"Substance",3,13,4,1,0,0,4,0,19,0,2
"20662","Female","Hispanic",2006,104,"Substance",0,3,0,0,0,0,0,0,12,0,1
"20663","Male","Hispanic",2006,104,"Substance",9,67,16,2,0,0,25,0,126,0,3
"20664","Male","Other",2006,104,"Substance",1,7,1,0,0,0,2,0,11,0,0
"20665","Female","White",2006,104,"Substance",1,4,0,1,0,0,1,0,14,0,0
"20666","Male","White",2006,104,"Substance",9,66,5,0,0,0,15,0,119,0,2
"29840","Female","Black",2006,104,"Theft",1,8,1,0,0,0,4,0,22,0,0
"29841","Male","Black",2006,104,"Theft",30,298,49,14,0,0,102,0,599,0,41
"29842","Unknown","Black",2006,104,"Theft",0,0,0,0,0,0,0,0,2,0,0
"29843","Female","Hispanic",2006,104,"Theft",3,23,3,0,0,0,5,0,209,0,33
"29844","Male","Hispanic",2006,104,"Theft",79,1352,127,32,0,9,311,0,3321,0,276
"29845","Unknown","Hispanic",2006,104,"Theft",0,2,0,0,0,0,0,0,4,0,0
"29846","Female","Other",2006,104,"Theft",0,4,0,0,0,0,0,0,19,0,3
"29847","Male","Other",2006,104,"Theft",5,100,10,3,0,0,22,0,306,0,36
"29848","Unknown","Other",2006,104,"Theft",0,8,0,0,0,0,2,0,22,0,2
"29849","Female","White",2006,104,"Theft",3,24,3,2,0,0,3,0,167,0,15
"29850","Male","White",2006,104,"Theft",36,564,63,16,0,7,109,0,1691,0,174
"29851","Unknown","White",2006,104,"Theft",1,1,0,0,0,0,1,0,2,0,0
"37768","Female","Black",2006,104,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"37769","Male","Black",2006,104,"Tresspass",1,5,2,0,0,0,2,0,11,0,0
"37770","Female","Hispanic",2006,104,"Tresspass",0,2,0,0,0,0,0,0,9,0,3
"37771","Male","Hispanic",2006,104,"Tresspass",2,13,2,3,0,0,6,0,57,0,7
"37772","Unknown","Hispanic",2006,104,"Tresspass",0,1,0,0,0,0,0,0,1,0,1
"37773","Male","Other",2006,104,"Tresspass",2,2,2,2,0,0,3,0,5,0,0
"37774","Female","White",2006,104,"Tresspass",0,2,0,0,0,0,2,0,8,0,1
"37775","Male","White",2006,104,"Tresspass",2,16,4,3,0,0,6,0,40,0,2
"45737","Male","Black",2006,104,"Weapon",1,40,6,0,0,3,12,0,45,0,3
"45738","Female","Hispanic",2006,104,"Weapon",1,3,3,0,0,0,2,0,6,0,0
"45739","Male","Hispanic",2006,104,"Weapon",12,153,34,5,0,3,49,0,196,0,20
"45740","Female","Other",2006,104,"Weapon",0,1,0,0,0,0,1,0,1,0,0
"45741","Male","Other",2006,104,"Weapon",1,16,6,2,0,2,8,0,19,0,2
"45742","Female","White",2006,104,"Weapon",0,4,0,1,0,1,1,0,6,0,0
"45743","Male","White",2006,104,"Weapon",6,107,22,3,0,4,38,0,137,0,10
"6007","Female","Black",2006,105,"Assault",1,2,0,1,0,0,0,0,6,0,1
"6008","Male","Black",2006,105,"Assault",10,38,11,10,0,1,18,0,97,0,2
"6009","Female","Hispanic",2006,105,"Assault",0,0,0,0,0,0,0,0,2,0,0
"6010","Male","Hispanic",2006,105,"Assault",0,2,0,0,0,0,0,0,13,0,0
"6011","Male","Other",2006,105,"Assault",1,3,1,0,0,0,1,0,9,0,0
"6012","Unknown","Other",2006,105,"Assault",0,2,0,0,0,0,0,0,6,0,1
"6013","Female","White",2006,105,"Assault",0,1,0,1,0,0,1,0,2,0,0
"6014","Male","White",2006,105,"Assault",0,0,0,0,0,0,0,0,4,0,0
"13381","Female","Black",2006,105,"Other",0,0,0,0,0,0,0,0,9,0,1
"13382","Male","Black",2006,105,"Other",8,20,8,6,0,0,15,0,81,0,10
"13383","Unknown","Black",2006,105,"Other",0,0,0,0,0,0,0,0,1,0,0
"13384","Female","Hispanic",2006,105,"Other",0,1,0,0,0,0,0,0,2,0,0
"13385","Male","Hispanic",2006,105,"Other",1,3,2,1,0,0,3,0,9,0,1
"13386","Female","Other",2006,105,"Other",0,0,0,0,0,0,0,0,2,0,0
"13387","Male","Other",2006,105,"Other",0,2,0,0,0,0,1,0,11,0,0
"13388","Unknown","Other",2006,105,"Other",0,5,1,1,0,0,3,0,7,0,4
"13389","Female","White",2006,105,"Other",0,0,0,0,0,0,0,0,5,0,0
"13390","Male","White",2006,105,"Other",0,6,0,0,0,0,2,0,23,0,1
"20746","Female","Black",2006,105,"Substance",0,2,2,0,0,0,0,0,17,0,0
"20747","Male","Black",2006,105,"Substance",31,157,38,23,0,2,50,0,297,0,15
"20748","Unknown","Black",2006,105,"Substance",0,3,1,0,0,0,0,0,6,0,0
"20749","Female","Hispanic",2006,105,"Substance",1,1,1,1,0,0,0,0,3,0,0
"20750","Male","Hispanic",2006,105,"Substance",4,15,5,4,0,0,5,0,35,0,4
"20751","Female","Other",2006,105,"Substance",0,0,0,0,0,0,0,0,4,0,2
"20752","Male","Other",2006,105,"Substance",2,11,2,1,0,0,4,0,27,0,2
"20753","Unknown","Other",2006,105,"Substance",1,10,0,0,0,0,0,0,24,0,2
"20754","Female","White",2006,105,"Substance",0,1,0,0,0,0,1,0,5,0,0
"20755","Male","White",2006,105,"Substance",1,5,1,1,0,0,2,0,22,0,4
"29976","Female","Black",2006,105,"Theft",4,30,3,4,0,2,11,0,321,0,19
"29977","Male","Black",2006,105,"Theft",97,1582,113,70,3,11,838,0,5757,0,205
"29978","Unknown","Black",2006,105,"Theft",1,15,1,0,0,0,6,0,96,0,4
"29979","Female","Hispanic",2006,105,"Theft",0,4,1,0,0,0,5,0,75,0,3
"29980","Male","Hispanic",2006,105,"Theft",13,190,20,10,0,0,89,0,921,0,46
"29981","Unknown","Hispanic",2006,105,"Theft",0,5,0,0,0,0,1,0,36,0,0
"29982","Female","Other",2006,105,"Theft",0,2,0,0,0,0,1,0,53,0,1
"29983","Male","Other",2006,105,"Theft",11,133,8,3,0,1,55,0,824,0,27
"29984","Unknown","Other",2006,105,"Theft",7,58,5,2,1,2,37,0,458,0,8
"29985","Female","White",2006,105,"Theft",0,1,0,0,0,0,2,0,41,0,2
"29986","Male","White",2006,105,"Theft",5,72,5,1,0,0,26,0,425,0,19
"29987","Unknown","White",2006,105,"Theft",0,0,0,0,0,0,0,0,10,0,1
"37828","Female","Black",2006,105,"Tresspass",0,0,0,0,0,0,0,0,5,0,1
"37829","Male","Black",2006,105,"Tresspass",0,1,0,1,0,0,1,0,8,0,0
"37830","Male","Hispanic",2006,105,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"37831","Male","Other",2006,105,"Tresspass",0,0,0,0,0,0,1,0,2,0,1
"37832","Unknown","Other",2006,105,"Tresspass",0,0,0,0,0,0,0,0,2,0,0
"37833","Male","White",2006,105,"Tresspass",0,0,0,0,0,0,0,0,3,0,0
"45832","Female","Black",2006,105,"Weapon",2,14,6,2,0,0,7,0,21,0,0
"45833","Male","Black",2006,105,"Weapon",47,795,99,52,3,26,424,0,932,0,51
"45834","Unknown","Black",2006,105,"Weapon",0,9,2,0,0,0,4,0,12,0,0
"45835","Male","Hispanic",2006,105,"Weapon",4,73,7,4,0,0,43,0,89,0,1
"45836","Unknown","Hispanic",2006,105,"Weapon",0,2,0,0,0,0,1,0,2,0,0
"45837","Female","Other",2006,105,"Weapon",0,3,2,0,0,0,2,0,4,0,0
"45838","Male","Other",2006,105,"Weapon",1,37,4,4,0,3,15,0,57,0,5
"45839","Unknown","Other",2006,105,"Weapon",2,26,5,4,0,2,9,0,36,0,3
"45840","Female","White",2006,105,"Weapon",1,1,1,2,0,0,2,0,4,0,0
"45841","Male","White",2006,105,"Weapon",3,17,2,3,0,1,12,0,27,0,1
"6096","Female","Black",2006,106,"Assault",2,1,1,2,0,0,1,0,2,0,0
"6097","Male","Black",2006,106,"Assault",8,15,7,6,0,0,3,0,38,0,1
"6098","Female","Hispanic",2006,106,"Assault",1,2,2,1,0,0,0,0,3,0,1
"6099","Male","Hispanic",2006,106,"Assault",8,14,6,4,0,0,11,0,26,0,0
"6100","Female","Other",2006,106,"Assault",2,2,1,0,0,0,1,0,4,0,0
"6101","Male","Other",2006,106,"Assault",10,21,9,6,0,1,11,0,54,0,2
"6102","Unknown","Other",2006,106,"Assault",0,1,0,0,0,0,0,0,1,0,0
"6103","Female","White",2006,106,"Assault",1,1,0,0,0,0,0,0,1,0,0
"6104","Male","White",2006,106,"Assault",3,4,2,0,0,0,2,0,14,0,0
"13478","Female","Black",2006,106,"Other",0,0,0,0,0,0,0,0,3,0,0
"13479","Male","Black",2006,106,"Other",1,11,4,0,0,0,3,0,46,0,1
"13480","Female","Hispanic",2006,106,"Other",0,0,0,0,0,0,0,0,2,0,0
"13481","Male","Hispanic",2006,106,"Other",3,13,3,7,0,0,10,0,31,0,2
"13482","Female","Other",2006,106,"Other",1,1,1,1,0,0,0,0,5,0,0
"13483","Male","Other",2006,106,"Other",7,7,4,6,0,0,6,0,29,0,2
"13484","Female","White",2006,106,"Other",1,1,0,1,0,0,1,0,4,0,0
"13485","Male","White",2006,106,"Other",4,10,5,0,0,0,3,0,32,0,1
"20843","Female","Black",2006,106,"Substance",0,0,0,0,0,0,0,0,1,0,0
"20844","Male","Black",2006,106,"Substance",6,22,9,5,0,0,8,0,65,0,4
"20845","Female","Hispanic",2006,106,"Substance",0,0,0,0,0,0,0,0,1,0,0
"20846","Male","Hispanic",2006,106,"Substance",11,15,13,6,0,1,8,0,34,0,4
"20847","Female","Other",2006,106,"Substance",0,0,0,0,0,0,0,0,4,0,0
"20848","Male","Other",2006,106,"Substance",4,10,4,2,0,0,5,0,47,0,2
"20849","Unknown","Other",2006,106,"Substance",0,0,0,0,0,0,0,0,1,0,0
"20850","Female","White",2006,106,"Substance",0,1,0,0,0,0,4,0,8,0,0
"20851","Male","White",2006,106,"Substance",7,13,6,2,0,0,4,0,38,0,3
"30111","Female","Black",2006,106,"Theft",3,7,3,1,0,0,7,0,44,0,4
"30112","Male","Black",2006,106,"Theft",76,445,67,34,0,17,150,0,1221,0,45
"30113","Female","Hispanic",2006,106,"Theft",5,7,4,4,0,0,3,0,46,0,4
"30114","Male","Hispanic",2006,106,"Theft",48,217,43,21,0,2,97,0,882,0,23
"30115","Unknown","Hispanic",2006,106,"Theft",0,0,0,0,0,0,0,0,1,0,0
"30116","Female","Other",2006,106,"Theft",1,4,1,0,0,0,3,0,92,0,7
"30117","Male","Other",2006,106,"Theft",41,184,35,12,0,4,62,0,1705,0,77
"30118","Unknown","Other",2006,106,"Theft",0,2,1,0,0,0,1,0,13,0,0
"30119","Female","White",2006,106,"Theft",3,4,3,1,0,0,2,0,48,0,2
"30120","Male","White",2006,106,"Theft",21,89,24,8,0,6,29,0,421,0,22
"30121","Unknown","White",2006,106,"Theft",0,0,0,0,0,0,0,0,3,0,0
"37870","Male","Black",2006,106,"Tresspass",1,2,1,1,0,0,0,0,7,0,0
"37871","Female","Hispanic",2006,106,"Tresspass",0,0,0,0,0,0,0,0,1,0,0
"37872","Male","Hispanic",2006,106,"Tresspass",2,6,2,0,0,0,4,0,9,0,0
"37873","Unknown","Hispanic",2006,106,"Tresspass",1,1,1,0,0,0,1,0,1,0,0
"37874","Male","Other",2006,106,"Tresspass",1,2,0,0,0,0,0,0,5,0,0
"37875","Male","White",2006,106,"Tresspass",0,1,0,0,0,0,0,0,2,0,1
"45945","Male","Black",2006,106,"Weapon",20,181,33,12,0,8,93,0,206,0,5
"45946","Female","Hispanic",2006,106,"Weapon",0,4,1,0,0,0,2,0,8,0,0
"45947","Male","Hispanic",2006,106,"Weapon",15,89,32,12,0,2,41,0,101,0,6
"45948","Female","Other",2006,106,"Weapon",1,4,1,1,0,0,1,0,4,0,1
"45949","Male","Other",2006,106,"Weapon",7,83,13,3,0,2,31,0,118,0,7
"45950","Unknown","Other",2006,106,"Weapon",0,1,0,0,0,0,0,0,1,0,0
"45951","Female","White",2006,106,"Weapon",0,3,0,1,0,0,2,0,4,0,2
"45952","Male","White",2006,106,"Weapon",5,61,8,4,0,2,35,0,70,0,7
"6198","Female","Black",2006,107,"Assault",1,1,1,0,0,0,1,0,8,0,0
"6199","Male","Black",2006,107,"Assault",4,50,11,6,0,1,25,0,99,0,5
"6200","Female","Hispanic",2006,107,"Assault",0,0,0,0,0,0,0,0,7,0,0
"6201","Male","Hispanic",2006,107,"Assault",0,12,0,0,0,0,6,0,31,0,1
"6202","Male","Other",2006,107,"Assault",1,7,4,2,0,0,3,0,22,0,1
"6203","Unknown","Other",2006,107,"Assault",0,3,1,1,0,0,3,0,6,0,0
"6204","Female","White",2006,107,"Assault",0,0,0,0,0,0,0,0,3,0,0
"6205","Male","White",2006,107,"Assault",1,15,1,2,0,0,7,0,36,0,0
"13577","Female","Black",2006,107,"Other",2,1,1,2,0,0,1,0,10,0,0
"13578","Male","Black",2006,107,"Other",7,7,5,2,0,0,6,0,50,0,0
"13579","Unknown","Black",2006,107,"Other",0,0,0,0,0,0,0,0,1,0,0
"13580","Female","Hispanic",2006,107,"Other",0,0,0,0,0,0,0,0,6,0,0
"13581","Male","Hispanic",2006,107,"Other",5,24,5,4,0,0,12,0,54,0,5
"13582","Female","Other",2006,107,"Other",0,0,0,1,0,0,1,0,3,0,0
"13583","Male","Other",2006,107,"Other",1,7,1,1,0,0,4,0,33,0,1
"13584","Unknown","Other",2006,107,"Other",0,1,0,0,0,0,0,0,2,0,0
"13585","Female","White",2006,107,"Other",0,0,0,0,0,0,0,0,4,0,0
"13586","Male","White",2006,107,"Other",3,7,3,1,0,1,3,0,28,0,0
"20939","Female","Black",2006,107,"Substance",1,1,1,0,0,0,0,0,5,0,0
"20940","Male","Black",2006,107,"Substance",28,53,22,7,0,0,12,0,107,0,2
"20941","Unknown","Black",2006,107,"Substance",0,0,0,0,0,0,0,0,1,0,0
"20942","Female","Hispanic",2006,107,"Substance",2,3,2,2,0,0,2,0,4,0,0
"20943","Male","Hispanic",2006,107,"Substance",1,8,1,1,0,0,0,0,23,0,1
"20944","Female","Other",2006,107,"Substance",1,2,0,0,0,0,0,0,3,0,0
"20945","Male","Other",2006,107,"Substance",2,14,2,1,0,0,4,0,22,0,1
"20946","Unknown","Other",2006,107,"Substance",1,2,1,1,0,0,1,0,8,0,0
"20947","Female","White",2006,107,"Substance",0,1,0,0,0,0,0,0,3,0,0
"20948","Male","White",2006,107,"Substance",3,17,4,2,0,0,2,0,28,0,1
"30257","Female","Black",2006,107,"Theft",2,10,5,3,0,1,5,0,111,0,8
"30258","Male","Black",2006,107,"Theft",52,556,96,33,1,13,232,0,1452,0,47
"30259","Unknown","Black",2006,107,"Theft",0,2,0,1,0,0,2,0,24,0,1
"30260","Female","Hispanic",2006,107,"Theft",0,8,0,0,0,1,6,0,78,0,6
"30261","Male","Hispanic",2006,107,"Theft",21,313,40,15,0,4,125,0,1060,0,43
"30262","Unknown","Hispanic",2006,107,"Theft",0,6,0,0,0,0,1,0,24,0,0
"30263","Female","Other",2006,107,"Theft",1,10,1,0,0,0,5,0,65,0,3
"30264","Male","Other",2006,107,"Theft",15,198,26,6,0,1,81,0,810,0,45
"30265","Unknown","Other",2006,107,"Theft",4,43,9,1,0,0,18,0,235,0,10
"30266","Female","White",2006,107,"Theft",4,9,2,2,0,2,4,0,88,0,6
"30267","Male","White",2006,107,"Theft",13,190,35,10,0,5,81,0,761,0,38
"30268","Unknown","White",2006,107,"Theft",1,3,0,1,0,0,2,0,13,0,0
"37942","Female","Black",2006,107,"Tresspass",0,1,1,0,0,0,0,0,17,0,1
"37943","Male","Black",2006,107,"Tresspass",26,37,19,2,0,0,13,0,255,0,10
"37944","Unknown","Black",2006,107,"Tresspass",0,3,0,0,0,0,2,0,4,0,3
"37945","Female","Hispanic",2006,107,"Tresspass",0,0,0,0,0,0,0,0,2,0,0
"37946","Male","Hispanic",2006,107,"Tresspass",2,2,2,0,0,0,1,0,41,0,0
"37947","Male","Other",2006,107,"Tresspass",1,0,0,0,0,0,0,0,13,0,0
"37948","Unknown","Other",2006,107,"Tresspass",0,1,0,0,0,0,1,0,4,0,0
"37949","Female","White",2006,107,"Tresspass",1,1,1,1,0,0,1,0,4,0,0
"37950","Male","White",2006,107,"Tresspass",1,1,1,0,0,0,0,0,19,0,0
"37951","Unknown","White",2006,107,"Tresspass",0,1,0,0,0,0,1,0,1,0,1
"46062","Female","Black",2006,107,"Weapon",1,1,1,0,0,0,0,0,2,0,0
"46063","Male","Black",2006,107,"Weapon",27,222,48,11,0,18,78,0,293,0,24
"46064","Female","Hispanic",2006,107,"Weapon",0,0,0,0,0,0,0,0,3,0,0
"46065","Male","Hispanic",2006,107,"Weapon",17,98,28,7,1,0,34,0,108,0,6
"46066","Unknown","Hispanic",2006,107,"Weapon",0,2,0,0,0,0,1,0,2,0,0
"46067","Female","Other",2006,107,"Weapon",0,0,0,0,0,0,2,0,3,0,0
"46068","Male","Other",2006,107,"Weapon",2,35,3,1,0,3,8,0,43,0,0
"46069","Unknown","Other",2006,107,"Weapon",0,10,0,0,0,1,3,0,12,0,1
"46070","Male","White",2006,107,"Weapon",6,44,12,3,0,0,18,0,58,0,2
"6293","Male","Black",2006,108,"Assault",2,13,3,3,0,1,3,0,22,0,0
"6294","Female","Hispanic",2006,108,"Assault",1,2,1,1,0,0,1,0,4,0,0
"6295","Male","Hispanic",2006,108,"Assault",11,37,13,9,0,1,8,0,87,0,7
"6296","Male","Other",2006,108,"Assault",4,7,4,1,0,0,0,0,14,0,1
"6297","Unknown","Other",2006,108,"Assault",0,0,1,0,0,0,1,0,1,0,0
"6298","Male","White",2006,108,"Assault",3,8,4,0,0,0,1,0,19,0,0
"6299","Unknown","White",2006,108,"Assault",0,0,0,0,0,0,0,0,1,0,0
"13675","Female","Black",2006,108,"Other",0,0,0,0,0,0,0,0,1,0,0
"13676","Male","Black",2006,108,"Other",1,7,3,1,0,1,5,0,35,0,0
"13677","Female","Hispanic",2006,108,"Other",0,1,0,0,0,0,0,0,7,0,0
"13678","Male","Hispanic",2006,108,"Other",11,50,11,4,0,0,12,0,143,0,1
"13679","Unknown","Hispanic",2006,108,"Other",0,1,0,0,0,0,0,0,1,0,0
"13680","Female","Other",2006,108,"Other",0,0,0,0,0,0,0,0,2,0,0
"13681","Male","Other",2006,108,"Other",4,9,4,1,0,0,2,0,48,0,0
"13682","Unknown","Other",2006,108,"Other",0,0,0,0,0,0,0,0,2,0,1
"13683","Female","White",2006,108,"Other",0,1,0,0,0,0,0,0,6,0,1
"13684","Male","White",2006,108,"Other",6,19,9,4,0,0,4,0,71,0,5
"13685","Unknown","White",2006,108,"Other",0,1,0,0,0,0,1,0,1,0,0
