"","Gender","Race","Year","pct","CrimeType","Arrested","Frisked","Searched","Weapon","HandCuff","PepperSpray","Firearm","Other","Stopped"
"48010","Male","Black",2014,113,"Weapon",20,270,41,0,16,0,10,34,272
"48011","Female","Hispanic",2014,113,"Weapon",0,1,1,0,0,0,0,0,1
"48012","Male","Hispanic",2014,113,"Weapon",1,5,2,0,1,0,0,0,5
"48013","Male","Other",2014,113,"Weapon",0,1,0,0,0,0,0,0,2
"48014","Unknown","Other",2014,113,"Weapon",0,2,1,0,0,0,0,0,2
"48015","Male","White",2014,113,"Weapon",1,3,1,0,0,0,0,0,3
"48016","Female","Asian",2015,113,"Weapon",0,1,0,0,0,0,0,0,1
"48017","Male","Asian",2015,113,"Weapon",0,1,0,0,0,0,0,0,1
"48018","Female","Black",2015,113,"Weapon",0,3,0,0,2,0,0,1,3
"48019","Male","Black",2015,113,"Weapon",5,51,14,0,8,0,6,12,54
"48020","Male","Hispanic",2015,113,"Weapon",0,3,0,0,1,0,0,1,3
"48021","Male","White",2015,113,"Weapon",0,2,0,0,0,0,0,1,2
"48022","Female","Black",2016,113,"Weapon",1,5,2,0,0,0,1,2,6
"48023","Male","Black",2016,113,"Weapon",9,48,11,0,9,0,8,11,52
"48024","Male","Hispanic",2016,113,"Weapon",2,3,2,0,2,0,0,0,3
"48025","Male","Asian",2017,113,"Weapon",0,1,0,0,1,0,1,0,1
"48026","Female","Black",2017,113,"Weapon",0,1,0,0,1,0,0,0,1
"48027","Male","Black",2017,113,"Weapon",9,42,16,0,13,0,6,1,43
"48028","Male","Hispanic",2017,113,"Weapon",0,2,0,0,0,0,0,0,2
"48029","Male","Asian",2018,113,"Weapon",0,1,0,0,0,0,0,0,1
"48030","Female","Black",2018,113,"Weapon",0,1,0,0,0,0,0,1,2
"48031","Male","Black",2018,113,"Weapon",2,19,3,0,1,0,1,1,24
"48032","Male","Hispanic",2018,113,"Weapon",0,1,0,0,1,0,0,0,1
"48033","Male","Asian",2005,114,"Weapon",0,0,0,0,0,0,0,0,1
"48034","Female","Black",2005,114,"Weapon",0,0,0,0,0,0,0,0,1
"48035","Male","Black",2005,114,"Weapon",0,8,0,0,0,0,0,5,29
"48036","Female","Hispanic",2005,114,"Weapon",0,0,0,0,0,0,0,0,1
"48037","Male","Hispanic",2005,114,"Weapon",0,0,0,0,0,0,0,0,4
"48038","Male","Other",2005,114,"Weapon",0,2,0,0,0,0,0,1,2
"48039","Female","Asian",2007,114,"Weapon",4,6,4,0,3,0,0,4,7
"48040","Male","Asian",2007,114,"Weapon",5,56,5,0,3,0,0,15,65
"48041","Female","Black",2007,114,"Weapon",4,53,4,0,3,0,0,8,71
"48042","Male","Black",2007,114,"Weapon",57,1083,142,0,22,0,6,227,1203
"48043","Unknown","Black",2007,114,"Weapon",1,10,2,0,0,0,0,3,10
"48044","Female","Hispanic",2007,114,"Weapon",7,48,7,0,4,0,1,9,60
"48045","Male","Hispanic",2007,114,"Weapon",57,789,123,0,32,0,3,244,855
"48046","Unknown","Hispanic",2007,114,"Weapon",5,17,6,1,1,0,0,6,19
"48047","Male","Native",2007,114,"Weapon",2,20,0,0,0,0,0,7,23
"48048","Unknown","Native",2007,114,"Weapon",0,1,0,0,0,0,0,0,1
"48049","Female","Other",2007,114,"Weapon",1,7,1,0,0,0,0,1,7
"48050","Male","Other",2007,114,"Weapon",5,43,6,0,2,0,0,15,47
"48051","Unknown","Other",2007,114,"Weapon",3,24,6,0,0,0,1,13,31
"48052","Female","White",2007,114,"Weapon",1,18,2,0,1,0,0,6,21
"48053","Male","White",2007,114,"Weapon",23,331,48,0,13,0,6,123,358
"48054","Unknown","White",2007,114,"Weapon",0,6,0,0,0,0,0,2,6
"48055","Female","Asian",2008,114,"Weapon",0,8,0,0,0,0,0,1,10
"48056","Male","Asian",2008,114,"Weapon",4,89,4,0,2,0,1,35,106
"48057","Unknown","Asian",2008,114,"Weapon",0,2,1,0,1,0,0,0,2
"48058","Female","Black",2008,114,"Weapon",7,36,6,0,4,0,0,7,75
"48059","Male","Black",2008,114,"Weapon",48,782,114,0,27,0,2,304,1202
"48060","Unknown","Black",2008,114,"Weapon",1,7,1,0,1,0,0,1,13
"48061","Female","Hispanic",2008,114,"Weapon",5,30,2,0,1,0,0,8,39
"48062","Male","Hispanic",2008,114,"Weapon",51,708,85,0,30,0,5,287,921
"48063","Unknown","Hispanic",2008,114,"Weapon",0,12,1,0,0,0,1,5,12
"48064","Male","Native",2008,114,"Weapon",2,25,7,0,1,0,0,9,29
"48065","Female","Other",2008,114,"Weapon",0,7,0,0,0,0,0,0,10
"48066","Male","Other",2008,114,"Weapon",7,48,5,0,3,0,0,14,70
"48067","Unknown","Other",2008,114,"Weapon",2,31,2,0,0,0,0,9,52
"48068","Female","White",2008,114,"Weapon",1,19,2,0,1,0,0,5,25
"48069","Male","White",2008,114,"Weapon",19,271,42,0,11,0,3,127,332
"48070","Unknown","White",2008,114,"Weapon",1,3,1,0,1,0,0,2,3
"48071","Female","Asian",2009,114,"Weapon",0,0,0,0,0,0,0,0,1
"48072","Male","Asian",2009,114,"Weapon",2,77,10,0,2,0,1,22,93
"48073","Unknown","Asian",2009,114,"Weapon",0,2,0,0,0,0,0,1,2
"48074","Female","Black",2009,114,"Weapon",2,7,3,0,0,0,0,2,60
"48075","Male","Black",2009,114,"Weapon",23,334,52,0,15,0,6,129,949
"48076","Unknown","Black",2009,114,"Weapon",0,5,0,0,1,0,0,7,86
"48077","Female","Hispanic",2009,114,"Weapon",0,14,2,0,0,0,1,5,27
"48078","Male","Hispanic",2009,114,"Weapon",36,562,84,0,22,0,4,163,808
"48079","Unknown","Hispanic",2009,114,"Weapon",0,7,0,0,1,0,0,3,14
"48080","Male","Native",2009,114,"Weapon",0,14,3,0,0,0,0,9,17
"48081","Unknown","Native",2009,114,"Weapon",0,2,0,0,0,0,0,1,2
"48082","Female","Other",2009,114,"Weapon",0,0,0,0,0,0,0,0,2
"48083","Male","Other",2009,114,"Weapon",0,23,6,0,0,0,1,7,47
"48084","Unknown","Other",2009,114,"Weapon",0,20,1,0,1,0,0,3,45
"48085","Female","White",2009,114,"Weapon",0,1,0,0,0,0,0,0,5
"48086","Male","White",2009,114,"Weapon",21,231,46,0,15,0,3,69,264
"48087","Unknown","White",2009,114,"Weapon",0,4,2,0,0,0,0,2,5
"48088","Female","Asian",2010,114,"Weapon",0,1,0,0,0,0,0,0,3
"48089","Male","Asian",2010,114,"Weapon",3,76,15,0,1,0,0,15,99
"48090","Unknown","Asian",2010,114,"Weapon",0,1,1,0,0,0,0,0,1
"48091","Female","Black",2010,114,"Weapon",4,18,1,0,2,0,0,2,68
"48092","Male","Black",2010,114,"Weapon",31,516,61,0,14,0,4,194,1085
"48093","Unknown","Black",2010,114,"Weapon",0,2,1,0,0,0,1,2,19
"48094","Female","Hispanic",2010,114,"Weapon",1,15,2,0,1,0,0,4,34
"48095","Male","Hispanic",2010,114,"Weapon",39,469,94,0,11,0,7,101,645
"48096","Unknown","Hispanic",2010,114,"Weapon",1,1,0,0,0,0,0,0,6
"48097","Female","Native",2010,114,"Weapon",0,1,0,0,0,0,0,0,1
"48098","Male","Native",2010,114,"Weapon",0,9,0,0,0,0,0,2,14
"48099","Female","Other",2010,114,"Weapon",0,1,0,0,0,0,0,1,4
"48100","Male","Other",2010,114,"Weapon",3,35,9,0,1,0,1,7,54
"48101","Unknown","Other",2010,114,"Weapon",1,9,5,0,0,0,0,4,24
"48102","Female","White",2010,114,"Weapon",2,6,1,0,0,0,0,0,10
"48103","Male","White",2010,114,"Weapon",17,205,40,0,4,0,1,40,249
"48104","Unknown","White",2010,114,"Weapon",0,0,0,0,0,0,0,0,2
"48105","Female","Asian",2011,114,"Weapon",0,1,0,0,0,0,0,0,2
"48106","Male","Asian",2011,114,"Weapon",2,71,10,0,1,0,0,15,101
"48107","Female","Black",2011,114,"Weapon",4,29,1,0,0,0,2,4,55
"48108","Male","Black",2011,114,"Weapon",51,705,121,0,30,0,18,198,1058
"48109","Unknown","Black",2011,114,"Weapon",0,7,1,0,0,0,0,3,19
"48110","Female","Hispanic",2011,114,"Weapon",1,25,3,0,1,0,0,6,42
"48111","Male","Hispanic",2011,114,"Weapon",34,447,84,0,17,0,2,103,599
"48112","Unknown","Hispanic",2011,114,"Weapon",0,1,0,0,0,0,0,0,4
"48113","Male","Native",2011,114,"Weapon",0,8,0,0,0,0,0,2,8
"48114","Unknown","Native",2011,114,"Weapon",0,1,0,0,0,0,0,0,2
"48115","Female","Other",2011,114,"Weapon",0,0,0,0,0,0,0,0,2
"48116","Male","Other",2011,114,"Weapon",0,28,5,0,0,0,0,4,45
"48117","Unknown","Other",2011,114,"Weapon",0,40,4,0,1,0,1,5,118
"48118","Female","White",2011,114,"Weapon",2,7,4,0,0,0,0,2,11
"48119","Male","White",2011,114,"Weapon",17,218,44,0,12,0,2,45,275
"48120","Unknown","White",2011,114,"Weapon",0,1,0,0,0,0,0,0,2
"48121","Female","Asian",2012,114,"Weapon",0,1,0,0,0,0,0,1,1
"48122","Male","Asian",2012,114,"Weapon",4,76,14,0,5,0,0,11,85
"48123","Female","Black",2012,114,"Weapon",5,29,3,0,1,0,0,5,50
"48124","Male","Black",2012,114,"Weapon",63,606,74,0,22,0,10,93,909
"48125","Unknown","Black",2012,114,"Weapon",0,5,0,0,0,0,0,0,13
"48126","Female","Hispanic",2012,114,"Weapon",2,18,4,0,2,0,0,5,26
"48127","Male","Hispanic",2012,114,"Weapon",29,463,70,0,19,0,2,87,564
"48128","Unknown","Hispanic",2012,114,"Weapon",0,0,0,0,0,0,0,0,1
"48129","Male","Native",2012,114,"Weapon",1,4,0,0,0,0,0,0,7
"48130","Female","Other",2012,114,"Weapon",0,2,0,0,0,0,0,0,3
"48131","Male","Other",2012,114,"Weapon",0,45,4,0,0,0,0,4,72
"48132","Unknown","Other",2012,114,"Weapon",0,48,1,0,0,0,0,0,108
"48133","Female","White",2012,114,"Weapon",1,6,1,0,0,0,0,0,7
"48134","Male","White",2012,114,"Weapon",18,172,39,0,6,0,0,29,196
"48135","Unknown","White",2012,114,"Weapon",0,3,0,0,0,0,0,0,3
"48136","Male","Asian",2013,114,"Weapon",2,34,4,0,2,0,0,7,39
"48137","Female","Black",2013,114,"Weapon",1,6,0,0,0,0,1,2,16
"48138","Male","Black",2013,114,"Weapon",31,380,55,0,22,0,0,52,530
"48139","Female","Hispanic",2013,114,"Weapon",0,3,0,0,0,0,0,0,6
"48140","Male","Hispanic",2013,114,"Weapon",22,235,32,0,21,0,2,30,299
"48141","Male","Native",2013,114,"Weapon",0,4,2,0,1,0,0,2,6
"48142","Male","Other",2013,114,"Weapon",0,18,2,0,1,0,0,1,25
"48143","Unknown","Other",2013,114,"Weapon",0,1,0,0,0,0,0,0,4
"48144","Female","White",2013,114,"Weapon",0,1,0,0,0,0,0,0,1
"48145","Male","White",2013,114,"Weapon",11,85,13,0,8,0,1,19,96
"48146","Male","Asian",2014,114,"Weapon",2,13,6,0,2,0,2,3,14
"48147","Female","Black",2014,114,"Weapon",1,6,1,0,2,0,0,1,7
"48148","Male","Black",2014,114,"Weapon",7,124,18,0,5,0,0,25,135
"48149","Female","Hispanic",2014,114,"Weapon",0,1,0,0,0,0,0,0,1
"48150","Male","Hispanic",2014,114,"Weapon",5,63,10,0,4,0,0,16,66
"48151","Male","Native",2014,114,"Weapon",0,2,0,0,0,0,0,1,3
"48152","Male","Other",2014,114,"Weapon",1,12,3,0,0,0,0,6,12
"48153","Female","White",2014,114,"Weapon",0,1,0,0,0,0,0,1,1
"48154","Male","White",2014,114,"Weapon",8,26,10,0,5,0,0,11,27
"48155","Female","Asian",2015,114,"Weapon",0,1,0,0,0,0,0,0,1
"48156","Male","Asian",2015,114,"Weapon",2,15,2,0,1,0,0,3,16
"48157","Female","Black",2015,114,"Weapon",1,6,1,0,0,0,3,0,6
"48158","Male","Black",2015,114,"Weapon",8,67,18,0,7,0,1,16,69
"48159","Female","Hispanic",2015,114,"Weapon",1,3,2,0,0,0,1,2,3
"48160","Male","Hispanic",2015,114,"Weapon",6,50,10,0,8,0,1,22,50
"48161","Male","Native",2015,114,"Weapon",0,2,1,0,0,0,0,1,3
"48162","Male","Other",2015,114,"Weapon",0,6,1,0,2,0,0,1,7
"48163","Male","White",2015,114,"Weapon",3,18,3,0,2,0,0,6,18
"48164","Male","Asian",2016,114,"Weapon",3,11,8,0,1,0,2,1,12
"48165","Male","Black",2016,114,"Weapon",10,54,19,0,11,0,2,14,61
"48166","Female","Hispanic",2016,114,"Weapon",2,4,2,0,4,0,0,2,4
"48167","Male","Hispanic",2016,114,"Weapon",3,24,4,0,9,0,0,5,25
"48168","Male","Other",2016,114,"Weapon",0,2,1,0,0,0,0,0,2
"48169","Female","White",2016,114,"Weapon",0,0,0,0,0,0,0,0,1
"48170","Male","White",2016,114,"Weapon",0,12,3,0,1,0,0,0,12
"48171","Male","Asian",2017,114,"Weapon",0,3,0,0,1,0,1,0,5
"48172","Female","Black",2017,114,"Weapon",1,1,0,0,0,0,0,0,2
"48173","Male","Black",2017,114,"Weapon",6,43,12,0,5,0,0,0,53
"48174","Female","Hispanic",2017,114,"Weapon",1,2,2,0,1,0,0,0,2
"48175","Male","Hispanic",2017,114,"Weapon",5,26,9,0,5,0,1,0,28
"48176","Male","Other",2017,114,"Weapon",0,8,4,0,0,0,3,0,8
"48177","Male","White",2017,114,"Weapon",3,15,5,0,1,0,1,0,15
"48178","Female","Black",2018,114,"Weapon",1,1,1,0,0,0,1,0,2
"48179","Male","Black",2018,114,"Weapon",7,41,17,0,1,0,8,0,41
"48180","Male","Hispanic",2018,114,"Weapon",3,5,1,0,1,0,0,0,5
"48181","Male","White",2018,114,"Weapon",0,4,0,0,0,0,0,0,4
"48182","Male","Black",2005,115,"Weapon",0,1,1,0,0,0,0,0,1
"48183","Male","Hispanic",2005,115,"Weapon",0,2,0,0,0,0,0,0,2
"48184","Female","Asian",2007,115,"Weapon",0,1,0,0,0,0,0,0,1
"48185","Male","Asian",2007,115,"Weapon",2,30,12,0,3,0,1,13,30
"48186","Female","Black",2007,115,"Weapon",0,0,0,0,0,0,0,0,1
"48187","Male","Black",2007,115,"Weapon",5,86,21,0,8,0,1,38,93
"48188","Female","Hispanic",2007,115,"Weapon",0,9,1,0,0,0,1,2,14
"48189","Male","Hispanic",2007,115,"Weapon",40,697,208,0,20,0,10,321,736
"48190","Female","Native",2007,115,"Weapon",0,1,0,0,0,0,0,1,1
"48191","Male","Native",2007,115,"Weapon",0,4,3,0,0,0,0,4,4
"48192","Female","Other",2007,115,"Weapon",0,0,0,0,0,0,0,0,1
"48193","Female","White",2007,115,"Weapon",0,2,0,0,0,0,1,1,2
"48194","Male","White",2007,115,"Weapon",1,41,10,0,0,0,0,22,42
"48195","Female","Asian",2008,115,"Weapon",0,3,2,0,0,0,0,0,4
"48196","Male","Asian",2008,115,"Weapon",3,53,19,0,3,0,0,33,57
"48197","Female","Black",2008,115,"Weapon",0,2,1,0,0,0,0,2,2
"48198","Male","Black",2008,115,"Weapon",8,132,32,0,6,0,3,64,141
"48199","Female","Hispanic",2008,115,"Weapon",1,18,3,0,1,0,0,9,26
"48200","Male","Hispanic",2008,115,"Weapon",53,1881,618,0,84,0,30,1067,1938
"48201","Male","Native",2008,115,"Weapon",1,11,5,0,0,0,0,9,12
"48202","Male","Other",2008,115,"Weapon",0,2,1,0,0,0,0,1,2
"48203","Female","White",2008,115,"Weapon",1,5,1,0,0,0,0,3,6
"48204","Male","White",2008,115,"Weapon",2,53,15,0,1,0,0,31,55
"48205","Male","Asian",2009,115,"Weapon",2,47,13,0,1,0,0,30,48
"48206","Female","Black",2009,115,"Weapon",0,3,1,0,0,0,0,1,3
"48207","Male","Black",2009,115,"Weapon",6,163,22,0,10,1,0,107,173
"48208","Female","Hispanic",2009,115,"Weapon",1,38,5,0,3,0,1,17,46
"48209","Male","Hispanic",2009,115,"Weapon",58,2124,393,0,54,0,4,1515,2180
"48210","Unknown","Hispanic",2009,115,"Weapon",0,2,0,0,0,0,0,2,2
"48211","Male","Native",2009,115,"Weapon",0,7,2,0,0,0,0,2,7
"48212","Male","Other",2009,115,"Weapon",1,28,6,0,1,0,0,21,30
"48213","Unknown","Other",2009,115,"Weapon",1,7,5,0,0,0,0,5,8
"48214","Female","White",2009,115,"Weapon",0,1,1,0,0,0,0,1,1
"48215","Male","White",2009,115,"Weapon",3,68,10,0,3,0,1,39,69
"48216","Unknown","White",2009,115,"Weapon",0,1,0,0,0,0,0,1,1
"48217","Female","Asian",2010,115,"Weapon",0,0,0,0,0,0,0,0,2
"48218","Male","Asian",2010,115,"Weapon",2,25,8,0,1,0,0,17,28
"48219","Female","Black",2010,115,"Weapon",1,5,2,0,0,0,1,1,7
"48220","Male","Black",2010,115,"Weapon",16,216,45,0,6,0,7,122,256
"48221","Female","Hispanic",2010,115,"Weapon",3,41,17,0,3,0,0,31,47
"48222","Male","Hispanic",2010,115,"Weapon",74,1401,341,1,51,0,21,929,1471
"48223","Unknown","Hispanic",2010,115,"Weapon",1,2,1,0,0,0,0,1,2
"48224","Male","Native",2010,115,"Weapon",0,5,0,0,0,0,2,2,6
"48225","Female","Other",2010,115,"Weapon",0,2,0,0,0,0,0,1,3
"48226","Male","Other",2010,115,"Weapon",1,38,8,0,1,0,0,30,40
"48227","Unknown","Other",2010,115,"Weapon",0,22,7,0,0,0,1,16,23
"48228","Female","White",2010,115,"Weapon",0,4,0,0,1,0,0,4,4
"48229","Male","White",2010,115,"Weapon",4,59,14,0,4,0,0,36,61
"48230","Unknown","White",2010,115,"Weapon",0,2,1,0,0,0,0,0,2
"48231","Female","Asian",2011,115,"Weapon",0,3,0,0,0,0,0,1,3
"48232","Male","Asian",2011,115,"Weapon",3,56,13,0,2,0,1,34,63
"48233","Unknown","Asian",2011,115,"Weapon",0,0,0,0,0,0,0,0,1
"48234","Female","Black",2011,115,"Weapon",1,2,1,0,1,0,0,2,2
"48235","Male","Black",2011,115,"Weapon",13,194,60,0,11,0,3,93,205
"48236","Unknown","Black",2011,115,"Weapon",0,2,0,0,0,0,0,1,2
"48237","Female","Hispanic",2011,115,"Weapon",3,32,8,0,1,0,0,16,36
"48238","Male","Hispanic",2011,115,"Weapon",93,1410,337,0,72,0,8,800,1510
"48239","Unknown","Hispanic",2011,115,"Weapon",0,22,6,0,0,0,1,16,22
"48240","Male","Native",2011,115,"Weapon",0,11,2,0,0,0,0,7,12
"48241","Male","Other",2011,115,"Weapon",1,35,6,0,1,0,0,14,38
"48242","Unknown","Other",2011,115,"Weapon",0,33,5,0,0,0,0,19,36
"48243","Female","White",2011,115,"Weapon",0,0,0,0,0,0,0,0,1
"48244","Male","White",2011,115,"Weapon",5,50,17,0,4,0,1,26,52
"48245","Unknown","White",2011,115,"Weapon",0,1,1,0,0,0,0,1,1
"48246","Male","Asian",2012,115,"Weapon",1,24,6,0,1,0,0,10,25
"48247","Male","Black",2012,115,"Weapon",10,135,30,0,9,0,2,52,151
"48248","Female","Hispanic",2012,115,"Weapon",2,14,5,0,3,0,2,8,20
"48249","Male","Hispanic",2012,115,"Weapon",73,684,182,0,55,0,14,324,723
"48250","Unknown","Hispanic",2012,115,"Weapon",1,5,3,0,1,0,1,4,5
"48251","Male","Native",2012,115,"Weapon",1,5,3,0,1,0,0,3,6
"48252","Female","Other",2012,115,"Weapon",0,1,0,0,0,0,0,1,1
"48253","Male","Other",2012,115,"Weapon",0,4,1,0,0,0,0,1,4
"48254","Unknown","Other",2012,115,"Weapon",0,4,1,0,0,0,0,3,4
"48255","Female","White",2012,115,"Weapon",0,1,0,0,0,0,0,0,1
